SalesOrderNumber;OrderDate;ProductKey;ResellerKey;EmployeeKey;OrderQuantity;UnitPrice;SalesAmount;ResellerName;NumberEmployees;AnnualRevenue;YearOpened;City;StateProvinceName;EnglishCountryRegionName;EnglishProductName;EnglishProductSubcategoryName;EnglishProductCategoryName
SO46056;2011-10-29 00:00:00.000;300;278;285;4;809,76;3239,04;Tread Industries;85;300000,00;1990;Orlando;Florida;United States;HL Mountain Frame - Black, 48;Mountain Frames;Components
SO46056;2011-10-29 00:00:00.000;220;278;285;5;20,1865;100,9325;Tread Industries;85;300000,00;1990;Orlando;Florida;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO46056;2011-10-29 00:00:00.000;296;278;285;2;714,7043;1429,4086;Tread Industries;85;300000,00;1990;Orlando;Florida;United States;HL Mountain Frame - Black, 42;Mountain Frames;Components
SO46056;2011-10-29 00:00:00.000;292;278;285;4;818,70;3274,80;Tread Industries;85;300000,00;1990;Orlando;Florida;United States;HL Mountain Frame - Silver, 48;Mountain Frames;Components
SO46056;2011-10-29 00:00:00.000;215;278;285;8;20,1865;161,492;Tread Industries;85;300000,00;1990;Orlando;Florida;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO46056;2011-10-29 00:00:00.000;347;278;285;7;2039,994;14279,958;Tread Industries;85;300000,00;1990;Orlando;Florida;United States;Mountain-100 Silver, 48;Mountain Bikes;Bikes
SO46056;2011-10-29 00:00:00.000;232;278;285;2;28,8404;57,6808;Tread Industries;85;300000,00;1990;Orlando;Florida;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO46056;2011-10-29 00:00:00.000;218;278;285;7;5,70;39,90;Tread Industries;85;300000,00;1990;Orlando;Florida;United States;Mountain Bike Socks, M;Socks;Clothing
SO46057;2011-10-29 00:00:00.000;322;78;282;11;405,477;4371,0421;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Red, 60;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;279;78;282;2;178,5808;357,1616;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;LL Road Frame - Black, 44;Road Frames;Components
SO46057;2011-10-29 00:00:00.000;223;78;282;6;5,1865;31,119;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;AWC Logo Cap;Caps;Clothing
SO46057;2011-10-29 00:00:00.000;326;78;282;8;419,4589;3355,6712;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Red, 44;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;324;78;282;7;419,4589;2936,2123;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Red, 62;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;317;78;282;5;874,794;4373,97;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-450 Red, 44;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;328;78;282;8;419,4589;3355,6712;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Red, 48;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;340;78;282;1;419,4589;419,4589;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Black, 48;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;336;78;282;1;419,4589;419,4589;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Black, 62;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;229;78;282;1;28,8404;28,8404;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Long-Sleeve Logo Jersey, M;Jerseys;Clothing
SO46057;2011-10-29 00:00:00.000;330;78;282;5;419,4589;2097,2945;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Red, 52;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;235;78;282;2;28,8404;57,6808;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO46057;2011-10-29 00:00:00.000;262;78;282;5;183,9382;919,691;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;LL Road Frame - Red, 44;Road Frames;Components
SO46057;2011-10-29 00:00:00.000;338;78;282;6;419,4589;2516,7534;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Black, 44;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;264;78;282;1;183,9382;183,9382;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;LL Road Frame - Red, 48;Road Frames;Components
SO46057;2011-10-29 00:00:00.000;220;78;282;5;20,1865;100,9325;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO46057;2011-10-29 00:00:00.000;270;78;282;1;183,9382;183,9382;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;LL Road Frame - Red, 60;Road Frames;Components
SO46057;2011-10-29 00:00:00.000;253;78;282;2;178,5808;357,1616;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;LL Road Frame - Black, 58;Road Frames;Components
SO46057;2011-10-29 00:00:00.000;332;78;282;5;419,4589;2097,2945;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Black, 58;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;315;78;282;6;874,794;5248,764;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-450 Red, 58;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;334;78;282;2;419,4589;838,9178;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Black, 60;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;342;78;282;3;419,4589;1258,3767;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-650 Black, 52;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;272;78;282;1;183,9382;183,9382;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;LL Road Frame - Red, 62;Road Frames;Components
SO46057;2011-10-29 00:00:00.000;319;78;282;8;874,794;6998,352;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-450 Red, 52;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;316;78;282;6;874,794;5248,764;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-450 Red, 60;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;314;78;282;2;2146,962;4293,924;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-150 Red, 56;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;285;78;282;3;178,5808;535,7424;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;LL Road Frame - Black, 52;Road Frames;Components
SO46057;2011-10-29 00:00:00.000;232;78;282;2;28,8404;57,6808;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO46057;2011-10-29 00:00:00.000;310;78;282;4;2146,962;8587,848;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Road-150 Red, 62;Road Bikes;Bikes
SO46057;2011-10-29 00:00:00.000;276;78;282;1;356,898;356,898;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;ML Road Frame - Red, 52;Road Frames;Components
SO46057;2011-10-29 00:00:00.000;212;78;282;7;20,1865;141,3055;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;Sport-100 Helmet, Red;Helmets;Accessories
SO46057;2011-10-29 00:00:00.000;275;78;282;1;356,898;356,898;Preferred Bikes;91;300000,00;1981;Ontario;California;United States;ML Road Frame - Red, 48;Road Frames;Components
SO46058;2011-10-29 00:00:00.000;326;240;282;4;419,4589;1677,8356;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Red, 44;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;322;240;282;1;419,4589;419,4589;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Red, 60;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;272;240;282;2;183,9382;367,8764;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;LL Road Frame - Red, 62;Road Frames;Components
SO46058;2011-10-29 00:00:00.000;324;240;282;1;419,4589;419,4589;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Red, 62;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;223;240;282;3;5,1865;15,5595;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;AWC Logo Cap;Caps;Clothing
SO46058;2011-10-29 00:00:00.000;342;240;282;3;419,4589;1258,3767;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Black, 52;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;316;240;282;3;874,794;2624,382;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-450 Red, 60;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;215;240;282;2;20,1865;40,373;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO46058;2011-10-29 00:00:00.000;229;240;282;1;28,8404;28,8404;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Long-Sleeve Logo Jersey, M;Jerseys;Clothing
SO46058;2011-10-29 00:00:00.000;285;240;282;3;178,5808;535,7424;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;LL Road Frame - Black, 52;Road Frames;Components
SO46058;2011-10-29 00:00:00.000;264;240;282;1;183,9382;183,9382;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;LL Road Frame - Red, 48;Road Frames;Components
SO46058;2011-10-29 00:00:00.000;319;240;282;1;874,794;874,794;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-450 Red, 52;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;312;240;282;3;2146,962;6440,886;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-150 Red, 48;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;318;240;282;3;874,794;2624,382;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-450 Red, 48;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;332;240;282;1;419,4589;419,4589;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Black, 58;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;270;240;282;1;183,9382;183,9382;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;LL Road Frame - Red, 60;Road Frames;Components
SO46058;2011-10-29 00:00:00.000;340;240;282;1;419,4589;419,4589;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Black, 48;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;220;240;282;2;20,1865;40,373;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO46058;2011-10-29 00:00:00.000;314;240;282;2;2146,962;4293,924;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-150 Red, 56;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;310;240;282;2;2146,962;4293,924;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-150 Red, 62;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;320;240;282;1;419,4589;419,4589;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Red, 58;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;232;240;282;2;28,8404;57,6808;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO46058;2011-10-29 00:00:00.000;212;240;282;6;20,1865;121,119;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Sport-100 Helmet, Red;Helmets;Accessories
SO46058;2011-10-29 00:00:00.000;334;240;282;1;419,4589;419,4589;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Black, 60;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;330;240;282;2;419,4589;838,9178;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Red, 52;Road Bikes;Bikes
SO46058;2011-10-29 00:00:00.000;275;240;282;2;356,898;713,796;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;ML Road Frame - Red, 48;Road Frames;Components
SO46058;2011-10-29 00:00:00.000;235;240;282;1;28,8404;28,8404;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO46058;2011-10-29 00:00:00.000;338;240;282;1;419,4589;419,4589;Wire Baskets and Parts;19;80000,00;1979;Orange;California;United States;Road-650 Black, 44;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;312;270;281;2;2146,962;4293,924;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-150 Red, 48;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;310;270;281;1;2146,962;2146,962;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-150 Red, 62;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;336;270;281;2;419,4589;838,9178;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-650 Black, 62;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;330;270;281;1;419,4589;419,4589;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-650 Red, 52;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;340;270;281;1;419,4589;419,4589;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-650 Black, 48;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;264;270;281;1;183,9382;183,9382;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;LL Road Frame - Red, 48;Road Frames;Components
SO46059;2011-10-29 00:00:00.000;338;270;281;1;419,4589;419,4589;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-650 Black, 44;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;318;270;281;3;874,794;2624,382;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-450 Red, 48;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;262;270;281;1;183,9382;183,9382;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;LL Road Frame - Red, 44;Road Frames;Components
SO46059;2011-10-29 00:00:00.000;311;270;281;2;2146,962;4293,924;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-150 Red, 44;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;328;270;281;1;419,4589;419,4589;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-650 Red, 48;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;315;270;281;3;874,794;2624,382;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-450 Red, 58;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;326;270;281;1;419,4589;419,4589;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-650 Red, 44;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;285;270;281;1;178,5808;178,5808;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;LL Road Frame - Black, 52;Road Frames;Components
SO46059;2011-10-29 00:00:00.000;270;270;281;1;183,9382;183,9382;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;LL Road Frame - Red, 60;Road Frames;Components
SO46059;2011-10-29 00:00:00.000;322;270;281;3;419,4589;1258,3767;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-650 Red, 60;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;324;270;281;1;419,4589;419,4589;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-650 Red, 62;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;313;270;281;3;2146,962;6440,886;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-150 Red, 52;Road Bikes;Bikes
SO46059;2011-10-29 00:00:00.000;332;270;281;4;419,4589;1677,8356;Active Transport Inc.;9;30000,00;1994;North Randall;Ohio;United States;Road-650 Black, 58;Road Bikes;Bikes
SO46060;2011-10-29 00:00:00.000;218;73;286;18;5,225;89,3475;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Mountain Bike Socks, M;Socks;Clothing
SO46060;2011-10-29 00:00:00.000;215;73;286;3;20,1865;60,5595;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO46060;2011-10-29 00:00:00.000;296;73;286;4;714,7043;2858,8172;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;HL Mountain Frame - Black, 42;Mountain Frames;Components
SO46060;2011-10-29 00:00:00.000;348;73;286;2;2024,994;4049,988;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Mountain-100 Black, 38;Mountain Bikes;Bikes
SO46060;2011-10-29 00:00:00.000;345;73;286;2;2039,994;4079,988;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Mountain-100 Silver, 42;Mountain Bikes;Bikes
SO46060;2011-10-29 00:00:00.000;229;73;286;1;28,8404;28,8404;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Long-Sleeve Logo Jersey, M;Jerseys;Clothing
SO46060;2011-10-29 00:00:00.000;346;73;286;8;2039,994;16319,952;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Mountain-100 Silver, 44;Mountain Bikes;Bikes
SO46060;2011-10-29 00:00:00.000;292;73;286;1;818,70;818,70;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;HL Mountain Frame - Silver, 48;Mountain Frames;Components
SO46060;2011-10-29 00:00:00.000;223;73;286;2;5,1865;10,373;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;AWC Logo Cap;Caps;Clothing
SO46060;2011-10-29 00:00:00.000;232;73;286;5;28,8404;144,202;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO46060;2011-10-29 00:00:00.000;350;73;286;3;2024,994;6074,982;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Mountain-100 Black, 44;Mountain Bikes;Bikes
SO46060;2011-10-29 00:00:00.000;351;73;286;4;2024,994;8099,976;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Mountain-100 Black, 48;Mountain Bikes;Bikes
SO46060;2011-10-29 00:00:00.000;307;73;286;1;722,5949;722,5949;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;HL Mountain Frame - Silver, 38;Mountain Frames;Components
SO46060;2011-10-29 00:00:00.000;212;73;286;2;20,1865;40,373;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Sport-100 Helmet, Red;Helmets;Accessories
SO46060;2011-10-29 00:00:00.000;347;73;286;1;2039,994;2039,994;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Mountain-100 Silver, 48;Mountain Bikes;Bikes
SO46060;2011-10-29 00:00:00.000;220;73;286;1;20,1865;20,1865;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO46060;2011-10-29 00:00:00.000;235;73;286;1;28,8404;28,8404;Outdoor Sports Supply;2;30000,00;1977;North Bend;Washington;United States;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO46061;2011-10-29 00:00:00.000;351;144;281;1;2024,994;2024,994;Only Bikes and Accessories;43;150000,00;1996;New York;New York;United States;Mountain-100 Black, 48;Mountain Bikes;Bikes
SO46061;2011-10-29 00:00:00.000;345;144;281;1;2039,994;2039,994;Only Bikes and Accessories;43;150000,00;1996;New York;New York;United States;Mountain-100 Silver, 42;Mountain Bikes;Bikes
SO46061;2011-10-29 00:00:00.000;350;144;281;2;2024,994;4049,988;Only Bikes and Accessories;43;150000,00;1996;New York;New York;United States;Mountain-100 Black, 44;Mountain Bikes;Bikes
SO46061;2011-10-29 00:00:00.000;349;144;281;3;2024,994;6074,982;Only Bikes and Accessories;43;150000,00;1996;New York;New York;United States;Mountain-100 Black, 42;Mountain Bikes;Bikes
SO46062;2011-10-29 00:00:00.000;275;569;288;1;356,898;356,898;Designated Distributors;61;300000,00;1983;Nepean;Ontario;Canada;ML Road Frame - Red, 48;Road Frames;Components
SO46062;2011-10-29 00:00:00.000;314;569;288;4;2146,962;8587,848;Designated Distributors;61;300000,00;1983;Nepean;Ontario;Canada;Road-150 Red, 56;Road Bikes;Bikes
SO46062;2011-10-29 00:00:00.000;253;569;288;1;178,5808;178,5808;Designated Distributors;61;300000,00;1983;Nepean;Ontario;Canada;LL Road Frame - Black, 58;Road Frames;Components
